S.N,Date,Open,High,Low,Close,per_change,Qty,Turnover,EPS,PE
1165.0,2019-12-22,412.00,419.00,412.00,415.00,0.48,"23,136.00","95,80,029.00",40.78,10.1765571358509
1166.0,2019-12-19,418.00,418.00,413.00,413.00,-0.72,"23,427.00","96,94,900.00",40.78,10.1275134870034
1167.0,2019-12-18,420.00,420.00,414.00,416.00,0.48,"17,181.00","71,23,940.00",40.78,10.2010789602746
1168.0,2019-12-17,415.00,418.00,413.00,414.00,-0.96,"24,206.00","1,00,41,469.00",40.78,10.1520353114272
1169.0,2019-12-16,425.00,425.00,414.00,418.00,-0.71,"46,637.00","1,95,07,904.00",40.78,10.2501226091221
1170.0,2019-12-15,415.00,424.00,414.00,421.00,1.69,"62,405.00","2,61,49,734.00",40.78,10.3236880823933
1171.0,2019-12-12,412.00,418.00,412.00,414.00,0.0,"17,030.00","70,38,758.00",40.78,10.1520353114272
1172.0,2019-12-11,410.00,415.00,410.00,414.00,0.98,"13,581.00","55,95,973.00",40.78,10.1520353114272
1173.0,2019-12-10,414.00,415.00,409.00,410.00,0.0,"20,176.00","82,66,796.00",40.78,10.0539480137322
1174.0,2019-12-09,405.00,410.00,405.00,410.00,1.23,"17,775.00","72,62,497.00",40.78,10.0539480137322
1175.0,2019-12-08,407.00,409.00,404.00,405.00,-0.49,"24,612.00","99,71,612.00",40.78,9.93133889161354
1176.0,2019-12-05,405.00,408.00,405.00,407.00,0.99,"24,306.00","98,79,145.00",40.78,9.98038254046101
1177.0,2019-12-04,409.00,409.00,403.00,403.00,-0.49,"47,834.00","1,93,60,746.00",40.78,9.88229524276606
1178.0,2019-12-03,405.00,407.00,403.00,405.00,0.25,"31,452.00","1,27,20,791.00",40.78,9.93133889161354
1179.0,2019-12-02,406.00,407.00,404.00,404.00,-0.49,"26,575.00","1,07,83,865.00",40.78,9.9068170671898
1180.0,2019-12-01,407.00,407.00,405.00,406.00,0.0,"30,520.00","1,23,97,298.00",40.78,9.95586071603727
1181.0,2019-11-28,408.00,410.00,406.00,406.00,-0.49,"19,814.00","80,84,163.00",40.78,9.95586071603727
1182.0,2019-11-27,405.00,408.00,405.00,408.00,0.49,"16,628.00","67,63,101.00",40.78,10.0049043648847
1183.0,2019-11-26,404.00,406.00,403.00,406.00,0.25,"24,891.00","1,00,73,543.00",40.78,9.95586071603727
1184.0,2019-11-25,400.00,408.00,398.00,405.00,1.25,"10,402.00","41,86,013.00",40.78,9.93133889161354
1185.0,2019-11-24,402.00,406.00,396.00,400.00,-0.99,"21,650.00","86,24,685.00",40.78,9.80872976949485
1186.0,2019-11-21,410.00,413.00,400.00,404.00,-1.46,"31,833.00","1,28,41,487.00",40.78,9.9068170671898
1187.0,2019-11-20,411.00,417.00,407.00,410.00,-0.24,"20,611.00","84,95,698.00",40.78,10.0539480137322
1188.0,2019-11-19,419.00,419.00,410.00,411.00,-1.44,"21,424.00","88,49,797.00",40.78,10.078469838156
1189.0,2019-11-18,420.00,424.00,415.00,417.00,-0.24,"33,570.00","1,40,13,032.00",40.78,10.2256007846984
1190.0,2019-11-17,414.00,420.00,410.00,418.00,2.96,"94,663.00","3,93,62,152.00",40.78,10.2501226091221
1191.0,2019-11-14,399.00,406.00,399.00,406.00,1.75,"22,377.00","90,23,197.00",40.78,9.95586071603727
1192.0,2019-11-13,398.00,400.00,398.00,399.00,0.25,"8,746.00","34,90,485.00",40.78,9.78420794507111
1193.0,2019-11-12,404.00,404.00,398.00,398.00,-1.49,"12,817.00","51,25,024.00",40.78,9.75968612064738
1194.0,2019-11-11,398.00,406.00,398.00,404.00,1.0,"21,981.00","88,49,692.00",40.78,9.9068170671898
1195.0,2019-11-10,406.00,406.00,397.00,400.00,0.25,"27,061.00","1,07,92,086.00",40.78,9.80872976949485
1196.0,2019-11-07,397.00,403.00,397.00,399.00,-0.25,"10,888.00","43,32,033.00",40.78,9.78420794507111
1197.0,2019-11-06,400.00,404.00,396.00,400.00,0.76,"20,215.00","80,69,098.00",40.78,9.80872976949485
1198.0,2019-11-05,400.00,401.00,397.00,397.00,-0.75,"13,299.00","53,03,364.00",40.78,9.73516429622364
1199.0,2019-11-04,405.00,405.00,397.00,400.00,-1.23,"10,935.00","43,71,389.00",40.78,9.80872976949485
1200.0,2019-11-03,408.00,408.00,402.00,405.00,-0.74,"10,405.00","42,04,941.00",40.78,9.93133889161354
1201.0,2019-10-31,416.00,418.00,408.00,408.00,-0.73,"29,033.00","1,19,57,266.00",40.78,10.0049043648847
1202.0,2019-10-24,400.00,414.00,400.00,411.00,3.27,"84,273.00","3,45,42,544.00",40.78,10.078469838156
1203.0,2019-10-23,392.00,401.00,390.00,398.00,1.79,"37,258.00","1,46,93,240.00",40.78,9.75968612064738
1204.0,2019-10-22,384.00,391.00,384.00,391.00,1.82,"24,454.00","94,63,846.00",40.78,9.58803334968122
1205.0,2019-10-21,382.00,389.00,382.00,384.00,0.52,"6,069.00","23,30,121.00",40.78,9.41638057871506
1206.0,2019-10-20,393.00,400.00,382.00,382.00,-1.04,"12,661.00","48,50,201.00",40.78,9.36733692986758
1207.0,2019-10-17,387.00,387.00,384.00,386.00,0.0,"10,188.00","39,24,122.00",34.56,11.1689814814815
1208.0,2019-10-16,390.00,390.00,383.00,386.00,0.26,"15,604.00","59,95,326.00",34.56,11.1689814814815
1209.0,2019-10-15,380.00,385.00,378.00,385.00,1.85,"11,302.00","42,96,377.00",34.56,11.1400462962963
1210.0,2019-10-14,385.00,385.00,378.00,378.00,-1.82,"10,343.00","39,45,902.00",34.56,10.9375
1211.0,2019-10-10,389.00,389.00,383.00,385.00,-1.03,"3,175.00","12,21,015.00",34.56,11.1400462962963
1212.0,2019-10-03,401.00,401.00,383.00,389.00,1.3,"8,409.00","32,30,985.00",34.56,11.255787037037
1213.0,2019-10-02,389.00,390.00,382.00,384.00,0.0,"7,310.00","28,04,527.00",34.56,11.1111111111111
1214.0,2019-10-01,378.00,384.00,375.00,384.00,1.59,"5,241.00","19,97,222.00",34.56,11.1111111111111
1215.0,2019-09-30,376.00,378.00,375.00,378.00,0.8,"9,075.00","34,13,451.00",34.56,10.9375
1216.0,2019-09-29,374.00,377.00,372.00,375.00,0.0,"22,722.00","85,15,888.00",34.56,10.8506944444444
1217.0,2019-09-26,377.00,377.00,375.00,375.00,-0.27,"14,312.00","53,72,280.00",34.56,10.8506944444444
1218.0,2019-09-25,379.00,381.00,375.00,376.00,-0.79,"15,432.00","58,04,209.00",34.56,10.8796296296296
1219.0,2019-09-24,379.00,381.00,376.00,379.00,0.0,"13,035.00","49,29,740.00",34.56,10.9664351851852
1220.0,2019-09-23,390.00,390.00,378.00,379.00,-1.04,"13,501.00","51,33,782.00",34.56,10.9664351851852
1221.0,2019-09-22,393.00,393.00,378.00,383.00,-1.79,"7,772.00","29,76,373.00",34.56,11.0821759259259
1222.0,2019-09-19,400.00,400.00,390.00,390.00,-1.27,"5,187.00","20,35,914.00",34.56,11.2847222222222
1223.0,2019-09-18,394.00,398.00,387.00,395.00,2.07,"23,035.00","89,98,569.00",34.56,11.4293981481481
1224.0,2019-09-17,377.00,390.00,376.00,387.00,1.84,"18,010.00","69,37,509.00",34.56,11.1979166666667
1225.0,2019-09-16,390.00,391.00,377.00,380.00,-2.81,"31,341.00","1,19,95,455.00",34.56,10.9953703703704
1226.0,2019-09-15,441.00,441.00,390.00,391.00,-3.99,"22,199.00","87,29,640.00",34.56,11.3136574074074
1227.0,2019-09-12,446.00,450.00,445.00,448.00,0.22,"79,341.00","3,54,76,568.00",34.56,12.962962962963
1228.0,2019-09-11,450.00,454.00,444.00,447.00,-0.22,"22,108.00","98,64,653.00",34.56,12.9340277777778
1229.0,2019-09-10,450.00,450.00,443.00,448.00,0.0,"27,649.00","1,23,02,406.00",34.56,12.962962962963
1230.0,2019-09-09,450.00,450.00,443.00,448.00,0.0,"15,778.00","70,32,253.00",34.56,12.962962962963
1231.0,2019-09-08,450.00,453.00,448.00,448.00,-0.22,"35,963.00","1,61,88,090.00",34.56,12.962962962963
1232.0,2019-09-05,454.00,454.00,447.00,449.00,-0.44,"29,014.00","1,30,37,949.00",34.56,12.9918981481481
1233.0,2019-09-04,441.00,453.00,440.00,451.00,0.45,"22,602.00","1,01,34,271.00",34.56,13.0497685185185
1234.0,2019-09-03,439.00,449.00,426.00,449.00,2.98,"50,696.00","2,19,72,766.00",34.56,12.9918981481481
1235.0,2019-09-02,436.00,471.00,435.00,436.00,-0.91,"11,942.00","52,26,853.00",34.56,12.6157407407407
1236.0,2019-09-01,462.00,462.00,439.00,440.00,0.23,"15,482.00","68,18,360.00",34.56,12.7314814814815
1237.0,2019-08-29,447.00,450.00,437.00,439.00,0.0,"29,723.00","1,30,80,726.00",34.56,12.7025462962963
1238.0,2019-08-28,471.00,471.00,438.00,439.00,-1.79,"72,685.00","3,20,94,418.00",34.56,12.7025462962963
1239.0,2019-08-27,451.00,451.00,447.00,447.00,0.0,"52,701.00","2,36,28,000.00",34.56,12.9340277777778
1240.0,2019-08-26,450.00,450.00,446.00,447.00,-0.22,"31,024.00","1,38,82,397.00",34.56,12.9340277777778
1241.0,2019-08-25,451.00,453.00,448.00,448.00,-1.32,"32,538.00","1,46,37,539.00",34.56,12.962962962963
1242.0,2019-08-22,462.00,462.00,452.00,454.00,0.0,"42,153.00","1,91,40,812.00",34.56,13.1365740740741
1243.0,2019-08-21,454.00,457.00,451.00,454.00,0.22,"38,058.00","1,72,63,616.00",34.56,13.1365740740741
1244.0,2019-08-20,460.00,461.00,453.00,453.00,-1.52,"29,190.00","1,32,97,171.00",34.56,13.1076388888889
1245.0,2019-08-19,453.00,464.00,451.00,460.00,2.0,"37,488.00","1,71,90,380.00",34.56,13.3101851851852
1246.0,2019-08-18,450.00,458.00,449.00,451.00,1.58,"54,223.00","2,45,34,456.00",34.56,13.0497685185185
1247.0,2019-08-15,449.00,450.00,443.00,444.00,0.23,"46,360.00","2,05,94,602.00",34.56,12.8472222222222
1248.0,2019-08-14,447.00,450.00,443.00,443.00,-1.34,"18,041.00","80,24,068.00",34.56,12.818287037037
1249.0,2019-08-13,450.00,453.00,448.00,449.00,-0.22,"5,472.00","24,54,136.00",34.56,12.9918981481481
1250.0,2019-08-12,449.00,450.00,448.00,450.00,0.22,"12,265.00","55,06,248.00",34.56,13.0208333333333
1251.0,2019-08-11,447.00,452.00,447.00,449.00,0.0,"11,993.00","53,85,645.00",34.56,12.9918981481481
1252.0,2019-08-08,455.00,455.00,449.00,449.00,-0.88,"15,933.00","71,73,173.00",34.56,12.9918981481481
1253.0,2019-08-07,451.00,460.00,451.00,453.00,-1.09,"17,917.00","81,64,509.00",34.56,13.1076388888889
1254.0,2019-08-06,464.00,464.00,451.00,458.00,-1.51,"43,065.00","1,96,09,808.00",34.56,13.2523148148148
1255.0,2019-08-05,469.00,469.00,463.00,465.00,-0.43,"34,781.00","1,61,71,329.00",34.56,13.4548611111111
1256.0,2019-08-04,474.00,474.00,465.00,467.00,0.0,"12,134.00","56,51,245.00",34.56,13.5127314814815
1257.0,2019-08-01,473.00,473.00,465.00,467.00,-0.21,"20,007.00","93,21,543.00",34.56,13.5127314814815
1258.0,2019-07-31,474.00,474.00,465.00,468.00,0.65,"12,296.00","57,33,516.00",34.56,13.5416666666667
1259.0,2019-07-30,467.00,467.00,463.00,465.00,0.65,"7,866.00","36,55,774.00",34.56,13.4548611111111
1260.0,2019-07-29,462.00,464.00,460.00,462.00,0.65,"15,259.00","70,47,645.00",34.56,13.3680555555556
1261.0,2019-07-28,465.00,465.00,457.00,459.00,-1.71,"47,251.00","2,17,04,056.00",34.56,13.28125
1262.0,2019-07-25,470.00,476.00,465.00,467.00,-1.48,"33,130.00","1,56,07,949.00",34.56,13.5127314814815
1263.0,2019-07-24,467.00,479.00,465.00,474.00,1.94,"32,270.00","1,52,41,879.00",34.56,13.7152777777778
1264.0,2019-07-23,463.00,469.00,462.00,465.00,0.43,"12,440.00","57,88,859.00",34.56,13.4548611111111
1265.0,2019-07-22,468.00,468.00,458.00,463.00,0.43,"16,651.00","76,95,195.00",34.56,13.3969907407407
1266.0,2019-07-21,458.00,462.00,455.00,461.00,0.44,"14,798.00","67,88,095.00",34.56,13.3391203703704
1267.0,2019-07-18,456.00,464.00,456.00,459.00,0.66,"28,359.00","1,30,51,884.00",34.56,13.28125
1268.0,2019-07-17,450.00,457.00,450.00,456.00,1.79,"26,501.00","1,20,59,896.00",34.56,13.1944444444444
1269.0,2019-07-16,450.00,450.00,444.00,448.00,0.45,"14,110.00","62,93,451.00",34.71,12.9069432440219
1270.0,2019-07-15,444.00,447.00,441.00,446.00,0.68,"46,364.00","2,06,25,784.00",34.71,12.8493229616825
1271.0,2019-07-14,449.00,450.00,441.00,443.00,-0.45,"15,141.00","67,10,292.00",34.71,12.7628925381734
1272.0,2019-07-11,450.00,450.00,443.00,445.00,0.0,"39,147.00","1,74,17,808.00",34.71,12.8205128205128
1273.0,2019-07-10,447.00,449.00,443.00,445.00,-0.89,"37,178.00","1,65,95,634.00",34.71,12.8205128205128
1274.0,2019-07-09,454.00,454.00,444.00,449.00,-0.66,"42,350.00","1,89,58,428.00",34.71,12.9357533851916
1275.0,2019-07-08,454.00,455.00,450.00,452.00,-1.31,"31,564.00","1,42,68,044.00",34.71,13.0221838087007
1276.0,2019-07-07,471.00,476.00,455.00,458.00,-0.87,"22,121.00","1,01,00,088.00",34.71,13.1950446557188
1277.0,2019-07-04,466.00,469.00,460.00,462.00,0.0,"16,735.00","77,45,196.00",34.71,13.3102852203976
1278.0,2019-07-03,464.00,472.00,456.00,462.00,1.54,"20,331.00","93,92,274.00",34.71,13.3102852203976
1279.0,2019-07-02,461.00,461.00,453.00,455.00,-0.22,"31,497.00","1,43,27,689.00",34.71,13.1086142322097
1280.0,2019-07-01,455.00,458.00,449.00,456.00,0.0,"38,691.00","1,75,41,848.00",34.71,13.1374243733794
1281.0,2019-06-30,459.00,463.00,456.00,456.00,-1.51,"27,859.00","1,27,76,566.00",34.71,13.1374243733794
1282.0,2019-06-27,475.00,475.00,462.00,463.00,-0.86,"21,927.00","1,01,78,397.00",34.71,13.3390953615673
1283.0,2019-06-26,470.00,475.00,466.00,467.00,-0.43,"14,360.00","67,02,531.00",34.71,13.454335926246
1284.0,2019-06-25,470.00,473.00,466.00,469.00,0.43,"21,895.00","1,02,67,871.00",34.71,13.5119562085854
1285.0,2019-06-24,468.00,469.00,465.00,467.00,0.21,"29,942.00","1,39,53,705.00",34.71,13.454335926246
1286.0,2019-06-23,480.00,480.00,460.00,466.00,-1.06,"26,800.00","1,24,82,972.00",34.71,13.4255257850763
1287.0,2019-06-20,468.00,475.00,465.00,471.00,1.07,"30,484.00","1,42,73,775.00",34.71,13.5695764909248
1288.0,2019-06-19,463.00,470.00,461.00,466.00,1.08,"46,789.00","2,17,54,684.00",34.71,13.4255257850763
1289.0,2019-06-18,462.00,462.00,455.00,461.00,1.54,"43,757.00","2,01,41,424.00",34.71,13.2814750792279
1290.0,2019-06-17,455.00,460.00,451.00,454.00,0.67,"32,855.00","1,48,86,503.00",34.71,13.07980409104
1291.0,2019-06-16,463.00,472.00,451.00,451.00,-0.66,"35,541.00","1,60,90,940.00",34.71,12.993373667531
1292.0,2019-06-13,467.00,471.00,454.00,454.00,-0.87,"39,607.00","1,80,70,480.00",34.71,13.07980409104
1293.0,2019-06-12,460.00,466.00,455.00,458.00,0.22,"33,591.00","1,53,90,955.00",34.71,13.1950446557188
1294.0,2019-06-11,454.00,458.00,447.00,457.00,1.33,"60,515.00","2,74,55,744.00",34.71,13.1662345145491
1295.0,2019-06-10,457.00,465.00,449.00,451.00,-1.96,"91,893.00","4,18,59,080.00",34.71,12.993373667531
1296.0,2019-06-06,469.00,475.00,458.00,460.00,-2.13,"62,274.00","2,89,45,404.00",34.71,13.2526649380582
1297.0,2019-06-04,467.00,474.00,463.00,470.00,0.43,"30,464.00","1,42,84,867.00",34.71,13.5407663497551
1298.0,2019-06-03,475.00,475.00,465.00,468.00,-2.09,"1,93,172.00","9,06,03,752.00",34.71,13.4831460674157
1299.0,2019-06-02,484.00,484.00,478.00,478.00,-1.44,"49,886.00","2,39,47,772.00",34.71,13.7712474791126
1300.0,2019-05-30,500.00,502.00,483.00,485.00,1.04,"67,442.00","3,30,99,284.00",34.71,13.9729184673005
1301.0,2019-05-29,480.00,485.00,480.00,480.00,0.0,"19,752.00","95,50,413.00",34.71,13.828867761452
1302.0,2019-05-28,479.00,482.00,476.00,480.00,0.0,"20,813.00","99,56,807.00",34.71,13.828867761452
1303.0,2019-05-27,482.00,482.00,475.00,480.00,0.63,"31,557.00","1,51,04,097.00",34.71,13.828867761452
1304.0,2019-05-26,484.00,485.00,476.00,477.00,-1.45,"36,547.00","1,75,69,256.00",34.71,13.742437337943
1305.0,2019-05-23,486.00,486.00,481.00,484.00,0.0,"24,480.00","1,18,19,484.00",34.71,13.9441083261308
1306.0,2019-05-22,483.00,485.00,481.00,484.00,0.41,"25,076.00","1,21,26,265.00",34.71,13.9441083261308
1307.0,2019-05-21,484.00,487.00,480.00,482.00,-0.21,"39,645.00","1,91,39,612.00",34.71,13.8864880437914
1308.0,2019-05-20,482.00,491.00,481.00,483.00,-0.21,"38,921.00","1,88,31,306.00",34.71,13.9152981849611
1309.0,2019-05-19,490.00,491.00,484.00,484.00,-1.22,"38,861.00","1,89,41,674.00",34.71,13.9441083261308
1310.0,2019-05-16,490.00,495.00,487.00,490.00,-0.2,"25,182.00","1,23,66,322.00",34.71,14.1169691731489
1311.0,2019-05-15,500.00,500.00,491.00,491.00,-0.41,"49,643.00","2,45,85,912.00",34.71,14.1457793143186
1312.0,2019-05-14,495.00,499.00,487.00,493.00,1.23,"39,731.00","1,95,71,800.00",34.71,14.203399596658
1313.0,2019-05-13,501.00,501.00,486.00,487.00,-2.21,"42,220.00","2,06,86,736.00",34.71,14.0305387496399
1314.0,2019-05-12,485.00,498.00,482.00,498.00,2.05,"40,990.00","2,00,78,108.00",34.71,14.3474503025065
1315.0,2019-05-09,493.00,493.00,487.00,488.00,-1.01,"25,211.00","1,23,42,681.00",34.71,14.0593488908096
1316.0,2019-05-08,492.00,496.00,490.00,493.00,-0.2,"19,495.00","96,14,964.00",34.71,14.203399596658
1317.0,2019-05-07,490.00,502.00,484.00,494.00,-0.4,"33,241.00","1,64,91,329.00",34.71,14.2322097378277
1318.0,2019-05-06,480.00,496.00,480.00,496.00,2.69,"39,149.00","1,90,85,938.00",34.71,14.2898300201671
1319.0,2019-05-05,487.00,490.00,483.00,483.00,-1.63,"35,721.00","1,73,63,724.00",34.71,13.9152981849611
1320.0,2019-05-02,492.00,495.00,488.00,491.00,-0.81,"31,276.00","1,53,59,811.00",34.71,14.1457793143186
1321.0,2019-04-30,497.00,500.00,492.00,495.00,-0.2,"23,369.00","1,15,53,845.00",34.71,14.2610198789974
1322.0,2019-04-29,498.00,502.00,495.00,496.00,-1.2,"62,052.00","3,09,03,060.00",34.71,14.2898300201671
1323.0,2019-04-28,512.00,512.00,501.00,502.00,-0.99,"84,179.00","4,24,01,216.00",34.71,14.4626908671852
1324.0,2019-04-25,508.00,515.00,502.00,507.00,0.2,"88,888.00","4,51,72,796.00",34.71,14.6067415730337
1325.0,2019-04-24,490.00,508.00,490.00,506.00,3.27,"1,28,530.00","6,40,84,736.00",34.71,14.577931431864
1326.0,2019-04-23,478.00,495.00,478.00,490.00,1.24,"58,722.00","2,86,62,700.00",34.71,14.1169691731489
1327.0,2019-04-22,494.00,500.00,483.00,484.00,-2.02,"79,167.00","3,88,09,688.00",34.71,13.9441083261308
1328.0,2019-04-21,490.00,495.00,478.00,494.00,2.49,"94,558.00","4,60,76,092.00",34.71,14.2322097378277
1329.0,2019-04-18,489.00,493.00,481.00,482.00,-1.03,"60,312.00","2,92,39,844.00",34.71,13.8864880437914
1330.0,2019-04-17,497.00,498.00,484.00,487.00,-1.02,"92,921.00","4,54,77,800.00",34.71,14.0305387496399
1331.0,2019-04-16,471.00,498.00,470.00,492.00,4.68,"1,06,050.00","5,13,27,748.00",34.71,14.1745894554883
1332.0,2019-04-15,466.00,473.00,466.00,470.00,0.21,"39,084.00","1,83,48,468.00",34.71,13.5407663497551
1333.0,2019-04-11,466.00,471.00,465.00,469.00,0.64,"54,800.00","2,56,47,384.00",34.31,13.6694841154182
1334.0,2019-04-10,463.00,469.00,457.00,466.00,1.75,"63,030.00","2,90,88,630.00",34.31,13.5820460507141
1335.0,2019-04-09,470.00,471.00,456.00,458.00,-1.72,"1,16,366.00","5,38,70,064.00",34.31,13.3488778781696
1336.0,2019-04-08,470.00,478.00,462.00,466.00,-0.43,"1,61,971.00","7,63,89,496.00",34.31,13.5820460507141
1337.0,2019-04-07,443.00,472.00,439.00,468.00,6.36,"1,47,987.00","6,71,84,256.00",34.31,13.6403380938502
1338.0,2019-04-04,440.00,444.00,431.00,440.00,0.92,"1,07,396.00","4,71,80,688.00",34.31,12.8242494899446
1339.0,2019-04-03,428.00,439.00,421.00,436.00,2.35,"1,01,042.00","4,37,35,792.00",34.31,12.7076654036724
1340.0,2019-04-02,412.00,426.00,410.00,426.00,3.9,"89,445.00","3,76,84,472.00",34.31,12.4162051879918
1341.0,2019-04-01,404.00,410.00,400.00,410.00,2.5,"54,571.00","2,20,78,084.00",34.31,11.9498688429029
1342.0,2019-03-31,401.00,402.00,399.00,400.00,0.5,"24,402.00","97,64,365.00",34.31,11.6584086272224
1343.0,2019-03-28,403.00,403.00,396.00,398.00,0.0,"15,408.00","61,31,473.00",34.31,11.6001165840863
1344.0,2019-03-27,400.00,400.00,397.00,398.00,0.0,"13,921.00","55,37,602.00",34.31,11.6001165840863
1345.0,2019-03-26,398.00,400.00,395.00,398.00,0.0,"15,558.00","61,90,349.00",34.31,11.6001165840863
1346.0,2019-03-25,394.00,400.00,394.00,398.00,0.51,"8,113.00","32,26,695.00",34.31,11.6001165840863
1347.0,2019-03-24,393.00,399.00,393.00,396.00,0.25,"11,361.00","44,87,639.00",34.31,11.5418245409502
1348.0,2019-03-21,397.00,399.00,395.00,395.00,-1.0,"22,176.00","88,07,087.00",34.31,11.5126785193821
1349.0,2019-03-19,402.00,402.00,398.00,399.00,0.25,"3,790.00","15,11,860.00",34.31,11.6292626056543
1350.0,2019-03-18,400.00,402.00,397.00,398.00,-0.75,"21,236.00","84,83,057.00",34.31,11.6001165840863
1351.0,2019-03-17,401.00,405.00,400.00,401.00,0.5,"38,412.00","1,54,49,692.00",34.31,11.6875546487904
1352.0,2019-03-14,395.00,400.00,395.00,399.00,0.25,"20,294.00","80,76,897.00",34.31,11.6292626056543
1353.0,2019-03-13,405.00,405.00,396.00,398.00,-0.75,"31,903.00","1,27,83,012.00",34.31,11.6001165840863
1354.0,2019-03-12,403.00,404.00,397.00,401.00,0.25,"48,902.00","1,95,86,490.00",34.31,11.6875546487904
1355.0,2019-03-11,399.00,400.00,393.00,400.00,1.52,"55,606.00","2,21,21,492.00",34.31,11.6584086272224
1356.0,2019-03-10,392.00,396.00,385.00,394.00,0.77,"10,089.00","39,43,513.00",34.31,11.483532497814
1357.0,2019-03-07,385.00,392.00,385.00,391.00,1.56,"26,697.00","1,03,54,654.00",34.31,11.3960944331099
1358.0,2019-03-06,380.00,386.00,378.00,385.00,1.05,"22,986.00","88,29,736.00",34.31,11.2212183037015
1359.0,2019-03-05,378.00,382.00,377.00,381.00,0.79,"31,858.00","1,20,82,441.00",34.31,11.1046342174293
1360.0,2019-03-03,380.00,380.00,377.00,378.00,0.0,"13,490.00","51,03,024.00",34.31,11.0171961527252
1361.0,2019-02-27,375.00,382.00,375.00,378.00,0.53,"7,888.00","29,83,226.00",34.31,11.0171961527252
1362.0,2019-02-26,374.00,380.00,373.00,376.00,0.53,"9,932.00","37,15,349.00",34.31,10.958904109589
1363.0,2019-02-25,370.00,377.00,370.00,374.00,1.08,"16,761.00","62,75,016.00",34.31,10.9006120664529
1364.0,2019-02-24,385.00,385.00,368.00,370.00,-3.65,"36,648.00","1,37,31,299.00",34.31,10.7840279801807
1365.0,2019-02-21,388.00,388.00,382.00,384.00,-0.78,"13,521.00","51,95,354.00",34.31,11.1920722821335
1366.0,2019-02-20,395.00,395.00,385.00,387.00,-0.51,"6,553.00","25,28,913.00",34.31,11.2795103468377
1367.0,2019-02-19,389.00,389.00,385.00,389.00,1.04,"10,351.00","39,97,266.00",34.31,11.3378023899738
1368.0,2019-02-18,385.00,386.00,383.00,385.00,-0.52,"13,348.00","51,34,879.00",34.31,11.2212183037015
1369.0,2019-02-17,387.00,388.00,383.00,387.00,0.78,"13,443.00","51,74,030.00",34.31,11.2795103468377
1370.0,2019-02-14,382.00,389.00,380.00,384.00,0.0,"17,211.00","65,82,521.00",34.31,11.1920722821335
1371.0,2019-02-13,388.00,392.00,384.00,384.00,-0.52,"15,606.00","60,32,824.00",34.31,11.1920722821335
1372.0,2019-02-12,393.00,393.00,384.00,386.00,0.0,"11,167.00","43,07,361.00",34.31,11.2503643252696
1373.0,2019-02-11,381.00,387.00,381.00,386.00,0.26,"10,406.00","40,15,930.00",34.31,11.2503643252696
1374.0,2019-02-10,389.00,391.00,382.00,385.00,-1.28,"20,647.00","79,57,961.00",34.31,11.2212183037015
1375.0,2019-02-07,386.00,390.00,385.00,390.00,0.78,"9,862.00","38,25,718.00",34.31,11.3669484115418
1376.0,2019-02-06,384.00,390.00,384.00,387.00,-0.51,"12,115.00","47,01,776.00",34.31,11.2795103468377
